No,Sheet,VN Word,VN Example,JP Word,JP Example,EN Word,EN Example,Tag
1692,Daily Social,Trượt,Trượt rồi.,<ruby>不合格<rt>ふごうかく</rt></ruby>,<ruby>不合格<rt>ふごうかく</rt></ruby>。,To fail,Failed.,Education
1693,Daily Social,Bằng,Bằng thạc sĩ.,<ruby>修士号<rt>しゅうしごう</rt></ruby>,<ruby>修士号<rt>しゅうしごう</rt></ruby>。,Master's degree,Master's degree.,Education
1694,Daily Social,Học bổng,Nhận học bổng.,<ruby>奨学金<rt>しょうがくきん</rt></ruby>,<ruby>奨学金<rt>しょうがくきん</rt></ruby>をもらった。,Scholarship,Got a scholarship.,Education
1695,Daily Social,Học phí,Học phí cao.,<ruby>学費<rt>がくひ</rt></ruby>,<ruby>学費<rt>がくひ</rt></ruby>が<ruby>高<rt>たか</rt></ruby>い。,Tuition,High tuition.,Education
1696,Daily Social,Từ điển,Tra từ điển.,<ruby>辞書<rt>じしょ</rt></ruby>,<ruby>辞書<rt>じしょ</rt></ruby>で<ruby>調<rt>しら</rt></ruby>べる。,Dictionary,Look up in dictionary.,Education
1697,Business Phrases,Bắt đầu họp nhé,Chúng ta bắt đầu họp nhé.,<ruby>会議<rt>かいぎ</rt></ruby>を<ruby>始<rt>はじ</rt></ruby>めましょう,<ruby>会議<rt>かいぎ</rt></ruby>を<ruby>始<rt>はじ</rt></ruby>めましょう。,Let's begin the meeting,Let's begin the meeting.,MeetingPhrase
1698,Business Phrases,Có câu hỏi nào không,Có câu hỏi nào không?,<ruby>質問<rt>しつもん</rt></ruby>はありますか,<ruby>質問<rt>しつもん</rt></ruby>はありますか。,Any questions?,Any questions?,MeetingPhrase
1699,Business Phrases,Chuyển sang mục tiếp theo,Chuyển sang mục tiếp theo.,<ruby>次<rt>つぎ</rt></ruby>の<ruby>議題<rt>ぎだい</rt></ruby>へ,<ruby>次<rt>つぎ</rt></ruby>の<ruby>議題<rt>ぎだい</rt></ruby>に<ruby>移<rt>うつ</rt></ruby>りましょう。,Next agenda item,Moving to the next item.,MeetingPhrase
1700,Business Phrases,Anh có thể nói rõ hơn không,Anh có thể nói rõ hơn không?,もう<ruby>少<rt>すこ</rt></ruby>し<ruby>詳<rt>くわ</rt></ruby>しく,もう<ruby>少<rt>すこ</rt></ruby>し<ruby>詳<rt>くわ</rt></ruby>しく<ruby>説明<rt>せつめい</rt></ruby>してください。,Can you elaborate?,Can you explain in more detail?,MeetingPhrase
1701,Business Phrases,Tôi muốn bổ sung,Tôi muốn bổ sung một ý.,<ruby>一<rt>ひと</rt></ruby>つ<ruby>追加<rt>ついか</rt></ruby>したい,<ruby>一<rt>ひと</rt></ruby>つ<ruby>追加<rt>ついか</rt></ruby>したいことがあります。,I'd like to add,I'd like to add something.,MeetingPhrase
1702,Business Phrases,Nghỉ giải lao 10 phút,Nghỉ giải lao 10 phút nhé.,10<ruby>分<rt>ぷん</rt></ruby><ruby>休憩<rt>きゅうけい</rt></ruby>しましょう,10<ruby>分<rt>ぷん</rt></ruby><ruby>休憩<rt>きゅうけい</rt></ruby>しましょう。,Let's take a 10-min break,Let's take a 10-minute break.,MeetingPhrase
1703,Business Phrases,Tóm lại,"Tóm lại, chúng ta đồng ý.",まとめると,まとめると、<ruby>合意<rt>ごうい</rt></ruby>しました。,To summarize,"In summary, we agreed.",MeetingPhrase
1704,Business Phrases,Kết thúc họp,Kết thúc họp tại đây.,<ruby>会議<rt>かいぎ</rt></ruby>を<ruby>終了<rt>しゅうりょう</rt></ruby>します,ここで<ruby>会議<rt>かいぎ</rt></ruby>を<ruby>終了<rt>しゅうりょう</rt></ruby>します。,Let's wrap up,Let's end the meeting here.,MeetingPhrase
1705,Business Phrases,Công việc cần làm,Công việc cần làm như sau.,アクションアイテムは<ruby>以下<rt>いか</rt></ruby>の<ruby>通<rt>とお</rt></ruby>り,アクションアイテムは<ruby>以下<rt>いか</rt></ruby>の<ruby>通<rt>とお</rt></ruby>りです。,Action items are,Action items are as follows.,MeetingPhrase
1706,Business Phrases,Ai phụ trách,Ai phụ trách việc này?,<ruby>誰<rt>だれ</rt></ruby>が<ruby>担当<rt>たんとう</rt></ruby>しますか,<ruby>誰<rt>だれ</rt></ruby>が<ruby>担当<rt>たんとう</rt></ruby>しますか。,Who's responsible?,Who will handle this?,MeetingPhrase
1707,Business Phrases,Hạn chót là khi nào,Hạn chót là khi nào?,<ruby>締切<rt>しめきり</rt></ruby>はいつですか,<ruby>締切<rt>しめきり</rt></ruby>はいつですか。,When's the deadline?,When is the deadline?,MeetingPhrase
1708,Business Phrases,Hẹn họp lại,Hẹn họp lại tuần sau.,<ruby>来週<rt>らいしゅう</rt></ruby>また<ruby>会議<rt>かいぎ</rt></ruby>しましょう,<ruby>来週<rt>らいしゅう</rt></ruby>フォローアップしましょう。,Let's follow up,Let's meet again next week.,MeetingPhrase
1709,Business Phrases,Tôi sẽ gửi biên bản,Tôi sẽ gửi biên bản sau.,<ruby>議事録<rt>ぎじろく</rt></ruby>を<ruby>後<rt>あと</rt></ruby>で<ruby>送<rt>おく</rt></ruby>ります,<ruby>議事録<rt>ぎじろく</rt></ruby>を<ruby>後<rt>あと</rt></ruby>で<ruby>送<rt>おく</rt></ruby>ります。,I'll send the minutes,I'll share the minutes later.,MeetingPhrase
1710,Business Phrases,Mọi người đồng ý không,Mọi người đồng ý không?,<ruby>皆<rt>みな</rt></ruby>さん<ruby>同意<rt>どうい</rt></ruby>しますか,<ruby>皆<rt>みな</rt></ruby>さん<ruby>同意<rt>どうい</rt></ruby>しますか。,Does everyone agree?,Does everyone agree?,MeetingPhrase
1711,Business Phrases,Biểu quyết nhé,Biểu quyết nhé.,<ruby>投票<rt>とうひょう</rt></ruby>しましょう,<ruby>投票<rt>とうひょう</rt></ruby>しましょう。,Let's vote,Let's put it to a vote.,MeetingPhrase
1712,Business Phrases,Mời anh phát biểu,Mời anh phát biểu.,ご<ruby>発言<rt>はつげん</rt></ruby>をどうぞ,ご<ruby>発言<rt>はつげん</rt></ruby>をどうぞ。,Please share your thoughts,Please go ahead.,MeetingPhrase
1713,Business Phrases,Xin cho ý kiến,Xin cho ý kiến.,ご<ruby>意見<rt>いけん</rt></ruby>をお<ruby>聞<rt>き</rt></ruby>かせください,ご<ruby>意見<rt>いけん</rt></ruby>をお<ruby>聞<rt>き</rt></ruby>かせください。,Please give your opinion,Please share your opinion.,MeetingPhrase
1714,Business Phrases,Theo tôi,"Theo tôi, nên làm A.",<ruby>私<rt>わたし</rt></ruby>の<ruby>考<rt>かんが</rt></ruby>えでは,<ruby>私<rt>わたし</rt></ruby>の<ruby>考<rt>かんが</rt></ruby>えでは、Aにすべきです。,In my opinion,"In my view, we should do A.",MeetingPhrase
1715,Business Phrases,Cần thêm thời gian,Cần thêm thời gian xem xét.,もう<ruby>少<rt>すこ</rt></ruby>し<ruby>時間<rt>じかん</rt></ruby>が<ruby>必要<rt>ひつよう</rt></ruby>,もう<ruby>少<rt>すこ</rt></ruby>し<ruby>検討<rt>けんとう</rt></ruby><ruby>時間<rt>じかん</rt></ruby>が<ruby>必要<rt>ひつよう</rt></ruby>です。,Need more time,Need more time to review.,MeetingPhrase
1716,Business Phrases,Quay lại vấn đề này sau,Quay lại vấn đề này sau.,この<ruby>件<rt>けん</rt></ruby>は<ruby>後<rt>あと</rt></ruby>で,この<ruby>件<rt>けん</rt></ruby>は<ruby>後<rt>あと</rt></ruby>で<ruby>戻<rt>もど</rt></ruby>りましょう。,Let's revisit this later,Let's come back to this.,MeetingPhrase
1717,Business Phrases,Giá tốt nhất là bao nhiêu,Giá tốt nhất là bao nhiêu?,ベストプライスは,ベストプライスはいくらですか。,What's your best price?,What's your best price?,NegotiationPhrase
1718,Business Phrases,Có thể rẻ hơn không,Có thể rẻ hơn không?,もっと<ruby>安<rt>やす</rt></ruby>くなりますか,もっと<ruby>安<rt>やす</rt></ruby>くなりますか。,Can you do better?,Can you offer a lower price?,NegotiationPhrase
1719,Business Phrases,Vượt ngân sách,Vượt ngân sách của chúng tôi.,<ruby>予算<rt>よさん</rt></ruby>を<ruby>超<rt>こ</rt></ruby>えています,<ruby>予算<rt>よさん</rt></ruby>を<ruby>超<rt>こ</rt></ruby>えています。,Beyond our budget,That exceeds our budget.,NegotiationPhrase
1720,Business Phrases,Cần suy nghĩ thêm,Chúng tôi cần suy nghĩ thêm.,<ruby>検討<rt>けんとう</rt></ruby>させてください,<ruby>検討<rt>けんとう</rt></ruby>させてください。,We need to think about it,Let us think about it.,NegotiationPhrase
1721,Business Phrases,Gặp nhau nửa đường,Gặp nhau nửa đường nhé.,<ruby>折<rt>お</rt></ruby>り<ruby>合<rt>あ</rt></ruby>いましょう,<ruby>折<rt>お</rt></ruby>り<ruby>合<rt>あ</rt></ruby>いましょう。,Let's meet halfway,Let's find a middle ground.,NegotiationPhrase
1722,Business Phrases,Đây là đề nghị cuối,Đây là đề nghị cuối cùng.,これが<ruby>最終<rt>さいしゅう</rt></ruby><ruby>提案<rt>ていあん</rt></ruby>です,これが<ruby>最終<rt>さいしゅう</rt></ruby><ruby>提案<rt>ていあん</rt></ruby>です。,This is our final offer,This is our final offer.,NegotiationPhrase
1723,Business Phrases,Linh hoạt về giao hàng,Chúng tôi linh hoạt về giao hàng.,<ruby>納期<rt>のうき</rt></ruby>は<ruby>柔軟<rt>じゅうなん</rt></ruby>に,<ruby>納期<rt>のうき</rt></ruby>は<ruby>柔軟<rt>じゅうなん</rt></ruby>に<ruby>対応<rt>たいおう</rt></ruby>できます。,We can be flexible on delivery,We're flexible on delivery.,NegotiationPhrase
1724,Business Phrases,Điều kiện thanh toán,Điều kiện thanh toán thế nào?,<ruby>支払<rt>しはら</rt></ruby>い<ruby>条件<rt>じょうけん</rt></ruby>は,<ruby>支払<rt>しはら</rt></ruby>い<ruby>条件<rt>じょうけん</rt></ruby>はどうですか。,What are payment terms?,What are your payment terms?,NegotiationPhrase
1725,Business Phrases,Bảo hành lâu hơn,Bảo hành lâu hơn được không?,<ruby>保証<rt>ほしょう</rt></ruby><ruby>期間<rt>きかん</rt></ruby>を<ruby>延<rt>の</rt></ruby>ばせますか,<ruby>保証<rt>ほしょう</rt></ruby><ruby>期間<rt>きかん</rt></ruby>を<ruby>延<rt>の</rt></ruby>ばせますか。,Longer warranty?,Can you extend the warranty?,NegotiationPhrase
1726,Business Phrases,Gửi mẫu trước,Gửi mẫu trước được không?,まずサンプルを,まずサンプルを<ruby>送<rt>おく</rt></ruby>っていただけますか。,Can you send samples first?,Can you send samples first?,NegotiationPhrase
1727,Business Phrases,Giảm giá số lượng lớn,Có giảm giá số lượng lớn không?,<ruby>大量<rt>たいりょう</rt></ruby><ruby>注文<rt>ちゅうもん</rt></ruby><ruby>割引<rt>わりびき</rt></ruby>は,<ruby>大量<rt>たいりょう</rt></ruby><ruby>注文<rt>ちゅうもん</rt></ruby>の<ruby>割引<rt>わりびき</rt></ruby>はありますか。,Volume discount available?,Is there a volume discount?,NegotiationPhrase
1728,Business Phrases,Chúng tôi có lựa chọn khác,Chúng tôi có lựa chọn khác.,<ruby>他<rt>ほか</rt></ruby>の<ruby>選択肢<rt>せんたくし</rt></ruby>もあります,<ruby>他<rt>ほか</rt></ruby>の<ruby>選択肢<rt>せんたくし</rt></ruby>もあります。,We have other options,We have other options.,NegotiationPhrase
1729,Business Phrases,Đôi bên cùng có lợi,Đây là thỏa thuận đôi bên cùng có lợi.,ウィンウィンの<ruby>取引<rt>とりひき</rt></ruby>,ウィンウィンの<ruby>取引<rt>とりひき</rt></ruby>です。,This is win-win,This is a win-win deal.,NegotiationPhrase
1730,Business Phrases,Tìm tiếng nói chung,Hãy tìm tiếng nói chung.,<ruby>共通<rt>きょうつう</rt></ruby><ruby>点<rt>てん</rt></ruby>を<ruby>見<rt>み</rt></ruby>つけましょう,<ruby>共通<rt>きょうつう</rt></ruby><ruby>点<rt>てん</rt></ruby>を<ruby>見<rt>み</rt></ruby>つけましょう。,Let's find common ground,Let's find common ground.,NegotiationPhrase
1731,Business Phrases,Rất tiếc không thể chấp nhận,"Rất tiếc, không thể chấp nhận.",<ruby>残念<rt>ざんねん</rt></ruby>ですが<ruby>受<rt>う</rt></ruby>け<ruby>入<rt>い</rt></ruby>れられません,<ruby>残念<rt>ざんねん</rt></ruby>ですが<ruby>受<rt>う</rt></ruby>け<ruby>入<rt>い</rt></ruby>れられません。,Unfortunately we can't accept,"Sorry, we can't accept that.",NegotiationPhrase
1732,Business Phrases,Cần xin ý kiến cấp trên,Cần xin ý kiến cấp trên.,<ruby>上<rt>うえ</rt></ruby>に<ruby>確認<rt>かくにん</rt></ruby>が<ruby>必要<rt>ひつよう</rt></ruby>,<ruby>上<rt>うえ</rt></ruby>に<ruby>確認<rt>かくにん</rt></ruby>が<ruby>必要<rt>ひつよう</rt></ruby>です。,Need to check with management,I need to check with my boss.,NegotiationPhrase
1733,Business Phrases,Hợp tác lâu dài,Mong hợp tác lâu dài.,<ruby>長期的<rt>ちょうきてき</rt></ruby>な<ruby>協力<rt>きょうりょく</rt></ruby>を,<ruby>長期的<rt>ちょうきてき</rt></ruby>な<ruby>協力<rt>きょうりょく</rt></ruby>を<ruby>望<rt>のぞ</rt></ruby>みます。,Hope for long-term cooperation,We hope for long-term partnership.,NegotiationPhrase
1734,Business Phrases,Có thể thương lượng,Giá có thể thương lượng.,<ruby>価格<rt>かかく</rt></ruby>は<ruby>交渉<rt>こうしょう</rt></ruby><ruby>可能<rt>かのう</rt></ruby>,<ruby>価格<rt>かかく</rt></ruby>は<ruby>交渉<rt>こうしょう</rt></ruby><ruby>可能<rt>かのう</rt></ruby>です。,Price is negotiable,The price is negotiable.,NegotiationPhrase
1735,Business Phrases,Đề xuất phương án B,Tôi đề xuất phương án B.,プランBを<ruby>提案<rt>ていあん</rt></ruby>します,プランBを<ruby>提案<rt>ていあん</rt></ruby>します。,I suggest Plan B,I suggest we go with Plan B.,NegotiationPhrase
1736,Business Phrases,Xem xét kỹ hơn,Xin xem xét kỹ hơn.,もう<ruby>少<rt>すこ</rt></ruby>し<ruby>検討<rt>けんとう</rt></ruby>させてください,もう<ruby>少<rt>すこ</rt></ruby>し<ruby>検討<rt>けんとう</rt></ruby>させてください。,Please consider carefully,Let us review more carefully.,NegotiationPhrase
1737,Business Phrases,Cảm ơn email,Cảm ơn email của anh.,メールありがとうございます,メールありがとうございます。,Thank you for your email,Thank you for your email.,EmailPhrase
1738,Business Phrases,Về vấn đề,Về vấn đề anh hỏi.,お<ruby>問<rt>と</rt></ruby>い<ruby>合<rt>あ</rt></ruby>わせの<ruby>件<rt>けん</rt></ruby>,お<ruby>問<rt>と</rt></ruby>い<ruby>合<rt>あ</rt></ruby>わせの<ruby>件<rt>けん</rt></ruby>について。,Regarding your inquiry,Regarding your inquiry.,EmailPhrase
1739,Business Phrases,Gửi kèm tài liệu,Gửi kèm tài liệu.,<ruby>資料<rt>しりょう</rt></ruby>を<ruby>添付<rt>てんぷ</rt></ruby>します,<ruby>資料<rt>しりょう</rt></ruby>を<ruby>添付<rt>てんぷ</rt></ruby>します。,Please find attached,Attached is the document.,EmailPhrase
1740,Business Phrases,Như đã thảo luận,Như đã thảo luận.,<ruby>先日<rt>せんじつ</rt></ruby><ruby>話<rt>はな</rt></ruby>した<ruby>通<rt>とお</rt></ruby>り,<ruby>先日<rt>せんじつ</rt></ruby><ruby>話<rt>はな</rt></ruby>した<ruby>通<rt>とお</rt></ruby>り。,As discussed,As we discussed.,EmailPhrase
1741,Business Phrases,Xin theo dõi,Xin theo dõi tiếp.,フォローアップします,フォローアップします。,I'd like to follow up,I'm following up.,EmailPhrase
1742,Business Phrases,Mong nhận phản hồi,Mong nhận phản hồi sớm.,ご<ruby>返答<rt>へんとう</rt></ruby>をお<ruby>待<rt>ま</rt></ruby>ちしています,ご<ruby>返答<rt>へんとう</rt></ruby>をお<ruby>待<rt>ま</rt></ruby>ちしています。,Looking forward to your reply,Looking forward to hearing from you.,EmailPhrase
1743,Business Phrases,Đừng ngại liên lạc,Đừng ngại liên lạc.,お<ruby>気軽<rt>きがる</rt></ruby>にご<ruby>連絡<rt>れんらく</rt></ruby>ください,お<ruby>気軽<rt>きがる</rt></ruby>にご<ruby>連絡<rt>れんらく</rt></ruby>ください。,Don't hesitate to contact,Please feel free to contact me.,EmailPhrase
1744,Business Phrases,Xin lỗi trả lời muộn,Xin lỗi trả lời muộn.,<ruby>返信<rt>へんしん</rt></ruby>が<ruby>遅<rt>おく</rt></ruby>れてすみません,<ruby>返信<rt>へんしん</rt></ruby>が<ruby>遅<rt>おく</rt></ruby>れてすみません。,Sorry for the late reply,Apologies for the late reply.,EmailPhrase
1745,Business Phrases,Để tham khảo,Gửi để tham khảo.,ご<ruby>参考<rt>さんこう</rt></ruby>までに,ご<ruby>参考<rt>さんこう</rt></ruby>までに。,For your reference,For your reference.,EmailPhrase
1746,Business Phrases,Xin xác nhận đã nhận,Xin xác nhận đã nhận.,<ruby>受領<rt>じゅりょう</rt></ruby><ruby>確認<rt>かくにん</rt></ruby>をお<ruby>願<rt>ねが</rt></ruby>いします,<ruby>受領<rt>じゅりょう</rt></ruby><ruby>確認<rt>かくにん</rt></ruby>をお<ruby>願<rt>ねが</rt></ruby>いします。,Kindly confirm receipt,Please confirm you received this.,EmailPhrase
1747,Business Phrases,Xin vui lòng xem xét,Xin vui lòng xem xét.,ご<ruby>検討<rt>けんとう</rt></ruby>のほどお<ruby>願<rt>ねが</rt></ruby>いします,ご<ruby>検討<rt>けんとう</rt></ruby>のほどお<ruby>願<rt>ねが</rt></ruby>いします。,Please kindly review,Kindly review this.,EmailPhrase
1748,Business Phrases,Nếu có thắc mắc,"Nếu có thắc mắc, xin liên lạc.",ご<ruby>不明<rt>ふめい</rt></ruby>な<ruby>点<rt>てん</rt></ruby>がございましたら,ご<ruby>不明<rt>ふめい</rt></ruby>な<ruby>点<rt>てん</rt></ruby>がございましたらご<ruby>連絡<rt>れんらく</rt></ruby>ください。,If you have any questions,"If any questions, please contact.",EmailPhrase
1749,Business Phrases,Trân trọng cảm ơn,Trân trọng cảm ơn sự hợp tác.,ご<ruby>協力<rt>きょうりょく</rt></ruby>ありがとうございます,ご<ruby>協力<rt>きょうりょく</rt></ruby>ありがとうございます。,Thank you for your cooperation,Thank you for your cooperation.,EmailPhrase
1750,Business Phrases,Xin thông báo,Xin thông báo rằng...,お<ruby>知<rt>し</rt></ruby>らせします,お<ruby>知<rt>し</rt></ruby>らせします。,I'd like to inform you,I'd like to inform you that...,EmailPhrase
1751,Business Phrases,Đính chính,Xin đính chính thông tin.,<ruby>訂正<rt>ていせい</rt></ruby>します,<ruby>情報<rt>じょうほう</rt></ruby>を<ruby>訂正<rt>ていせい</rt></ruby>します。,Correction,I'd like to correct the info.,EmailPhrase
1752,Business Phrases,Hôm nay tôi sẽ nói về,Hôm nay tôi sẽ nói về dự án.,<ruby>今日<rt>きょう</rt></ruby>はプロジェクトについて,<ruby>今日<rt>きょう</rt></ruby>はプロジェクトについて<ruby>話<rt>はな</rt></ruby>します。,Today I'll talk about,Today I'll present about the project.,PresentPhrase
1753,Business Phrases,Như biểu đồ cho thấy,Như biểu đồ cho thấy.,グラフが<ruby>示<rt>しめ</rt></ruby>すように,グラフが<ruby>示<rt>しめ</rt></ruby>すように。,As the chart shows,As you can see from the chart.,PresentPhrase
1754,Business Phrases,Điểm quan trọng nhất,Điểm quan trọng nhất là...,<ruby>最<rt>もっと</rt></ruby>も<ruby>重要<rt>じゅうよう</rt></ruby>な<ruby>点<rt>てん</rt></ruby>は,<ruby>最<rt>もっと</rt></ruby>も<ruby>重要<rt>じゅうよう</rt></ruby>な<ruby>点<rt>てん</rt></ruby>は…,The key point is,The most important point is...,PresentPhrase
1755,Business Phrases,Ví dụ,Cho tôi lấy ví dụ.,<ruby>例<rt>れい</rt></ruby>を<ruby>挙<rt>あ</rt></ruby>げます,<ruby>例<rt>れい</rt></ruby>を<ruby>挙<rt>あ</rt></ruby>げます。,For example,Let me give an example.,PresentPhrase
1756,Business Phrases,Chuyển sang slide tiếp,Chuyển sang slide tiếp theo.,<ruby>次<rt>つぎ</rt></ruby>のスライドへ,<ruby>次<rt>つぎ</rt></ruby>のスライドに<ruby>移<rt>うつ</rt></ruby>ります。,Next slide,Moving to the next slide.,PresentPhrase
